Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
ShowManagerToGuestUsers,UserPreferencesShowManagerToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowWorkPhoneToGuestUsers,UserPreferencesShowWorkPhoneToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowMobilePhoneToGuestUsers,UserPreferencesShowMobilePhoneToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowFaxToGuestUsers,UserPreferencesShowFaxToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
ShowStreetAddressToGuestUsers,UserPreferencesShowStreetAddressToGuestUsers,FALSE,--,--,null,boolean,FALSE,TRUE
LightningExperiencePreferred,UserPreferencesLightningExperiencePreferred,FALSE,--,--,null,boolean,FALSE,TRUE
PreviewLightning,UserPreferencesPreviewLightning,FALSE,--,--,null,boolean,FALSE,TRUE
LightningConsolePreferred,UserPreferencesLightningConsolePreferred,FALSE,--,--,null,boolean,FALSE,TRUE
HideEndUserOnboardingAssistantModal,UserPreferencesHideEndUserOnboardingAssistantModal,FALSE,--,--,null,boolean,FALSE,TRUE
HideLightningMigrationModal,UserPreferencesHideLightningMigrationModal,FALSE,--,--,null,boolean,FALSE,TRUE
HideSfxWelcomeMat,UserPreferencesHideSfxWelcomeMat,FALSE,--,--,null,boolean,FALSE,TRUE
HideBiggerPhotoCallout,UserPreferencesHideBiggerPhotoCallout,FALSE,--,--,null,boolean,FALSE,TRUE
GlobalNavBarWTShown,UserPreferencesGlobalNavBarWTShown,FALSE,--,--,null,boolean,FALSE,TRUE
GlobalNavGridMenuWTShown,UserPreferencesGlobalNavGridMenuWTShown,FALSE,--,--,null,boolean,FALSE,TRUE
CreateLEXAppsWTShown,UserPreferencesCreateLEXAppsWTShown,FALSE,--,--,null,boolean,FALSE,TRUE
FavoritesWTShown,UserPreferencesFavoritesWTShown,FALSE,--,--,null,boolean,FALSE,TRUE
RecordHomeSectionCollapseWTShown,UserPreferencesRecordHomeSectionCollapseWTShown,FALSE,--,--,null,boolean,FALSE,TRUE
RecordHomeReservedWTShown,UserPreferencesRecordHomeReservedWTShown,FALSE,--,--,null,boolean,FALSE,TRUE
FavoritesShowTopFavorites,UserPreferencesFavoritesShowTopFavorites,FALSE,--,--,null,boolean,FALSE,TRUE
ExcludeMailAppAttachments,UserPreferencesExcludeMailAppAttachments,FALSE,--,--,null,boolean,FALSE,TRUE
Contact ID,ContactId,TRUE,--,"[ ""Contact"" ]",Contact,reference,FALSE,FALSE
Account ID,AccountId,TRUE,--,"[ ""Account"" ]",Account,reference,FALSE,FALSE
Call Center ID,CallCenterId,TRUE,--,"[ ""CallCenter"" ]",null,reference,FALSE,TRUE
Extension,Extension,TRUE,--,--,null,phone,FALSE,TRUE
SAML Federation ID,FederationIdentifier,TRUE,--,--,null,string,FALSE,TRUE
About Me,AboutMe,TRUE,--,--,null,textarea,FALSE,TRUE
Url for full-sized Photo,FullPhotoUrl,TRUE,--,--,null,url,FALSE,FALSE
Photo,SmallPhotoUrl,TRUE,--,--,null,url,FALSE,FALSE
Show external indicator,IsExtIndicatorVisible,FALSE,--,--,null,boolean,FALSE,FALSE
Out of office message,OutOfOfficeMessage,TRUE,--,--,null,string,FALSE,FALSE
Url for medium profile photo,MediumPhotoUrl,TRUE,--,--,null,url,FALSE,FALSE
Chatter Email Highlights Frequency,DigestFrequency,FALSE,"[ ""D"" , ""W"" , ""N"" ]",--,null,picklist,FALSE,TRUE
Default Notification Frequency when Joining Groups,DefaultGroupNotificationFrequency,FALSE,"[ ""P"" , ""D"" , ""W"" , ""N"" ]",--,null,picklist,FALSE,TRUE
Last Viewed Date,LastViewedDate,TRUE,--,--,null,datetime,FALSE,FALSE
Last Referenced Date,LastReferencedDate,TRUE,--,--,null,datetime,FALSE,FALSE
Url for banner photo,BannerPhotoUrl,TRUE,--,--,null,url,FALSE,FALSE
Url for IOS banner photo,SmallBannerPhotoUrl,TRUE,--,--,null,url,FALSE,FALSE
Url for Android banner photo,MediumBannerPhotoUrl,TRUE,--,--,null,url,FALSE,FALSE
Has Profile Photo,IsProfilePhotoActive,FALSE,--,--,null,boolean,FALSE,FALSE
FSC Analytics Permissions,FinServWaveExt__WavePermissions__c,TRUE,--,--,null,string,FALSE,TRUE
Referrer Score,FinServ__ReferrerScore__c,TRUE,--,--,null,double,FALSE,TRUE
