"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"Account","Account","FinServ__RelationshipStartDate__c","Relationship Start Date","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalNumberOfFinAccountsJointOwner__c","Number of Fin. Accounts - Joint Owner","double",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalNumberOfFinAccountsPrimaryOwner__c","Number of Fin. Accounts - Primary Owner","double",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalNumberOfFinAccounts__c","Total Number of Financial Accounts","double",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalOutstandingCreditJointOwner__c","Total Outstanding Credit - Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalOutstandingCreditPrimaryOwner__c","Total Outstanding Credit - Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalOutstandingCredit__c","Total Outstanding Credit","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__TotalRevenue__c","Total Revenue","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalPremium__c","Total Premium","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__AgeAsText__pc","Age As Text","string",1300,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__Age__pc","Age","double",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__AnnualIncome__pc","Annual Income","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__BillingAddress__pc","Billing Address","string",1300,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__Citizenship__pc","Citizenship","string",50,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__CountryOfResidence__pc","Country","string",50,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__CreatedFromLead__pc","Created from Lead","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","FinServ__CurrentEmployer__pc","Current Employer","string",255,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__EmployedSince__pc","Employed Since","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__Facebook__pc","Facebook","url",255,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__Gender__pc","Gender","picklist",255,true,"[]",,false,true,,"[""Female"",""Male"",""Other""]",false
"Account","Account","FinServ__IndividualId__pc","Individual ID","string",1300,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__IndividualType__pc","Individual Type","picklist",255,true,"[]",,false,true,,"[""Individual""]",false
"Account","Account","FinServ__LanguagesSpoken__pc","Languages Spoken","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__LinkedIn__pc","LinkedIn","url",255,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__MailingAddress__pc","Mailing Address","string",1300,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__MaritalStatus__pc","Marital Status","picklist",255,true,"[]",,false,true,,"[""Single"",""Married"",""Separated"",""Divorced"",""Widowed""]",false
"Account","Account","FinServ__NumberOfDependents__pc","Number of Dependents","double",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__Occupation__pc","Occupation","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__OtherAddress__pc","Other Address","string",1300,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__PrimaryAddressIsBilling__pc","Primary Address (Billing)","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","FinServ__PrimaryAddressIsMailing__pc","Primary Address (Mailing)","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","FinServ__PrimaryAddressIsOther__pc","Primary Address (Other)","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","FinServ__PrimaryAddressIsShipping__pc","Primary Address (Shipping)","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","FinServ__ShippingAddress__pc","Shipping Address","string",1300,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__SourceSystemId__pc","Source System ID","string",100,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TaxBracket__pc","Tax Bracket","picklist",255,true,"[]",,false,true,,"[""10%"",""15%"",""25%"",""28%"",""33%"",""35%""]",false
"Account","Account","FinServ__TaxId__pc","Tax ID","string",25,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__Twitter__pc","Twitter","url",255,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__WeddingAnniversary__pc","Wedding Anniversary","date",0,true,"[]",,false,true,,"[]",false
