Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
Two-Factor Authentication for User Interface Logins,MaximumPermissionsForceTwoFactor,FALSE,--,--,null,boolean,FALSE,FALSE
View Event Log Files,MaximumPermissionsViewEventLogFiles,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Set Up Communities,MaximumPermissionsManageNetworks,FALSE,--,--,null,boolean,FALSE,FALSE
Use Case Feed,MaximumPermissionsViewCaseInteraction,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Auth. Providers,MaximumPermissionsManageAuthProviders,FALSE,--,--,null,boolean,FALSE,FALSE
Run Flows,MaximumPermissionsRunFlow,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Quotas,MaximumPermissionsManageQuotas,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Customize Dashboards,MaximumPermissionsCreateCustomizeDashboards,FALSE,--,--,null,boolean,FALSE,FALSE
Create Dashboard Folders,MaximumPermissionsCreateDashboardFolders,FALSE,--,--,null,boolean,FALSE,FALSE
View Dashboards in Public Folders,MaximumPermissionsViewPublicDashboards,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Dashboards in Public Folders,MaximumPermissionsManageDashbdsInPubFolders,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Customize Reports,MaximumPermissionsCreateCustomizeReports,FALSE,--,--,null,boolean,FALSE,FALSE
Create Report Folders,MaximumPermissionsCreateReportFolders,FALSE,--,--,null,boolean,FALSE,FALSE
View Reports in Public Folders,MaximumPermissionsViewPublicReports,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Reports in Public Folders,MaximumPermissionsManageReportsInPubFolders,FALSE,--,--,null,boolean,FALSE,FALSE
Edit My Dashboards,MaximumPermissionsEditMyDashboards,FALSE,--,--,null,boolean,FALSE,FALSE
Edit My Reports,MaximumPermissionsEditMyReports,FALSE,--,--,null,boolean,FALSE,FALSE
View All Users,MaximumPermissionsViewAllUsers,FALSE,--,--,null,boolean,FALSE,FALSE
Connect Organization to Environment Hub,MaximumPermissionsConnectOrgToEnvironmentHub,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Customize List Views,MaximumPermissionsCreateCustomizeFilters,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Communities,MaximumPermissionsGovernNetworks,FALSE,--,--,null,boolean,FALSE,FALSE
Sales Console,MaximumPermissionsSalesConsole,FALSE,--,--,null,boolean,FALSE,FALSE
Two-Factor Authentication for API Logins,MaximumPermissionsTwoFactorApi,FALSE,--,--,null,boolean,FALSE,FALSE
Delete Topics,MaximumPermissionsDeleteTopics,FALSE,--,--,null,boolean,FALSE,FALSE
Edit Topics,MaximumPermissionsEditTopics,FALSE,--,--,null,boolean,FALSE,FALSE
Create Topics,MaximumPermissionsCreateTopics,FALSE,--,--,null,boolean,FALSE,FALSE
Assign Topics,MaximumPermissionsAssignTopics,FALSE,--,--,null,boolean,FALSE,FALSE
Use Identity Features,MaximumPermissionsIdentityEnabled,FALSE,--,--,null,boolean,FALSE,FALSE
Use Identity Connect,MaximumPermissionsIdentityConnect,FALSE,--,--,null,boolean,FALSE,FALSE
Access Libraries,MaximumPermissionsContentWorkspaces,FALSE,--,--,null,boolean,FALSE,FALSE
Create custom Badge Definitions,MaximumPermissionsCreateWorkBadgeDefinition,FALSE,--,--,null,boolean,FALSE,FALSE
Access Custom Mobile Apps,MaximumPermissionsCustomMobileAppsAccess,FALSE,--,--,null,boolean,FALSE,FALSE
View Help Link,MaximumPermissionsViewHelpLink,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Profiles and Permission Sets,MaximumPermissionsManageProfilesPermissionsets,FALSE,--,--,null,boolean,FALSE,FALSE
Assign Permission Sets,MaximumPermissionsAssignPermissionSets,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Roles,MaximumPermissionsManageRoles,FALSE,--,--,null,boolean,FALSE,FALSE
Manage IP Addresses,MaximumPermissionsManageIpAddresses,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Sharing,MaximumPermissionsManageSharing,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Internal Users,MaximumPermissionsManageInternalUsers,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Password Policies,MaximumPermissionsManagePasswordPolicies,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Login Access Policies,MaximumPermissionsManageLoginAccessPolicies,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Custom Permissions,MaximumPermissionsManageCustomPermissions,FALSE,--,--,null,boolean,FALSE,FALSE
Verify Answers to Chatter Questions,MaximumPermissionsCanVerifyComment,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Unlisted Groups,MaximumPermissionsManageUnlistedGroups,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Edit Analytics Dashboards,MaximumPermissionsInsightsAppDashboardEditor,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Two-Factor Authentication in API,MaximumPermissionsManageTwoFactor,FALSE,--,--,null,boolean,FALSE,FALSE
Use Analytics,MaximumPermissionsInsightsAppUser,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Analytics,MaximumPermissionsInsightsAppAdmin,FALSE,--,--,null,boolean,FALSE,FALSE
Edit Analytics Dataflows,MaximumPermissionsInsightsAppEltEditor,FALSE,--,--,null,boolean,FALSE,FALSE
Upload External Data to Analytics,MaximumPermissionsInsightsAppUploadUser,FALSE,--,--,null,boolean,FALSE,FALSE
Create Analytics Apps,MaximumPermissionsInsightsCreateApplication,FALSE,--,--,null,boolean,FALSE,FALSE
Lightning Experience User,MaximumPermissionsLightningExperienceUser,FALSE,--,--,null,boolean,FALSE,FALSE
Configure Custom Recommendations,MaximumPermissionsConfigCustomRecs,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Macros Users Can't Undo,MaximumPermissionsSubmitMacrosAllowed,FALSE,--,--,null,boolean,FALSE,FALSE
Run Macros on Multiple Records,MaximumPermissionsBulkMacrosAllowed,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Session Permission Set Activations,MaximumPermissionsManageSessionPermissionSets,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Analytics Templated Apps,MaximumPermissionsManageTemplatedApp,FALSE,--,--,null,boolean,FALSE,FALSE
Use Analytics Templated Apps,MaximumPermissionsUseTemplatedApp,FALSE,--,--,null,boolean,FALSE,FALSE
Send announcement emails,MaximumPermissionsSendAnnouncementEmails,FALSE,--,--,null,boolean,FALSE,FALSE
Edit My Own Posts,MaximumPermissionsChatterEditOwnPost,FALSE,--,--,null,boolean,FALSE,FALSE
Edit Posts on Records I Own,MaximumPermissionsChatterEditOwnRecordPost,FALSE,--,--,null,boolean,FALSE,FALSE
Download Analytics Data,MaximumPermissionsWaveTabularDownload,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Sandboxes,MaximumPermissionsManageSandboxes,FALSE,--,--,null,boolean,FALSE,FALSE
Use Einstein Activity Capture,MaximumPermissionsAutomaticActivityCapture,FALSE,--,--,null,boolean,FALSE,FALSE
Import Custom Objects,MaximumPermissionsImportCustomObjects,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Two-Factor Authentication in User Interface,MaximumPermissionsDelegatedTwoFactor,FALSE,--,--,null,boolean,FALSE,FALSE
Allow Inclusion of Code Snippets from UI,MaximumPermissionsChatterComposeUiCodesnippet,FALSE,--,--,null,boolean,FALSE,FALSE
Select Files from Salesforce,MaximumPermissionsSelectFilesFromSalesforce,FALSE,--,--,null,boolean,FALSE,FALSE
Moderate Community Users,MaximumPermissionsModerateNetworkUsers,FALSE,--,--,null,boolean,FALSE,FALSE
Merge Topics,MaximumPermissionsMergeTopics,FALSE,--,--,null,boolean,FALSE,FALSE
Subscribe to Reports,MaximumPermissionsSubscribeToLightningReports,FALSE,--,--,null,boolean,FALSE,FALSE
Manage All Private Reports and Dashboards,MaximumPermissionsManagePvtRptsAndDashbds,FALSE,--,--,null,boolean,FALSE,FALSE
Lightning Login User,MaximumPermissionsAllowLightningLogin,FALSE,--,--,null,boolean,FALSE,FALSE
Campaign Influence,MaximumPermissionsCampaignInfluence2,FALSE,--,--,null,boolean,FALSE,FALSE
Access to view Data Assessment,MaximumPermissionsViewDataAssessment,FALSE,--,--,null,boolean,FALSE,FALSE
Remove People from Direct Messages,MaximumPermissionsRemoveDirectMessageMembers,FALSE,--,--,null,boolean,FALSE,FALSE
Can Approve Feed Post and Comment,MaximumPermissionsCanApproveFeedPost,FALSE,--,--,null,boolean,FALSE,FALSE
Add People to Direct Messages,MaximumPermissionsAddDirectMessageMembers,FALSE,--,--,null,boolean,FALSE,FALSE
